subj_idx,valence,Match,shape,rt
v010011,bad,match,square,814.675000030547
v010011,bad,mismatch,square,715.114999969956
v010011,good,mismatch,triangle,790.47000000719
v010011,ordinary,match,circular,899.800000013784
v010011,good,match,triangle,773.809999984223
v010011,bad,mismatch,square,645.655000000261
v010011,good,mismatch,triangle,875.245000002906
v010011,good,mismatch,triangle,927.139999985229
v010011,good,match,triangle,662.414999969769
v010011,ordinary,match,circular,800.905000010971
v010011,bad,match,square,781.714999990072
v010011,bad,match,square,669.845000025816
v010011,ordinary,mismatch,circular,611.305000027642
v010011,bad,mismatch,square,802.199999976438
v010011,ordinary,mismatch,circular,853.739999991376
v010011,ordinary,mismatch,circular,686.670000024606
v010011,ordinary,match,circular,946.350000042003
v010011,bad,match,square,743.174999952316
v010011,ordinary,match,circular,770.144999958575
v010011,bad,mismatch,square,986.234999960288
v010011,good,mismatch,triangle,760.620000015479
v010011,good,match,triangle,785.285000049043
v010011,bad,match,square,874.089999997523
v010011,bad,mismatch,square,853.884999989532
v010011,ordinary,mismatch,circular,850.770000019111
v010011,good,mismatch,triangle,879.725000006147
v010011,good,match,triangle,540.659999998752
v010011,good,match,triangle,782.07499999553
v010011,bad,match,square,675.504999991972
v010011,ordinary,mismatch,circular,950.270000030287
v010011,bad,mismatch,square,765.865000023041
v010011,good,match,triangle,586.850000021514
v010011,good,mismatch,triangle,704.209999996237
v010011,good,mismatch,triangle,787.765000015497
v010011,ordinary,match,circular,868.004999996629
v010011,ordinary,mismatch,circular,712.115000002086
v010011,bad,match,square,695.644999970682
v010011,ordinary,match,circular,941.295000026003
v010011,good,match,triangle,734.36500004027
v010011,ordinary,match,circular,823.440000007395
v010011,bad,match,square,961.499999975786
v010011,ordinary,mismatch,circular,623.894999967888
v010011,good,match,triangle,653.660000010859
v010011,good,mismatch,triangle,739.199999952689
v010011,bad,match,square,872.700000007171
v010011,bad,mismatch,square,691.089999978431
v010011,ordinary,mismatch,circular,999.279999989085
v010011,good,mismatch,triangle,723.750000004657
v010011,bad,mismatch,square,604.739999980666
v010011,bad,mismatch,square,703.659999999218
v010011,good,match,triangle,591.749999963213
v010011,good,match,triangle,832.755000039469
v010011,ordinary,mismatch,circular,834.985000023153
v010011,ordinary,mismatch,circular,947.864999994636
v010011,ordinary,match,circular,692.680000036489
v010011,ordinary,match,circular,565.724999993108
v010011,ordinary,mismatch,circular,808.580000011716
v010011,bad,match,square,543.825000000652
v010011,bad,match,square,542.660000035539
v010011,good,mismatch,triangle,857.210000045598
v010011,good,match,triangle,568.224999995437
v010011,bad,mismatch,square,716.580000007525
v010011,ordinary,mismatch,circular,998.540000000503
v010011,good,match,triangle,617.69500002265
v010011,bad,mismatch,square,973.389999999199
v010011,ordinary,mismatch,circular,795.939999981783
v010011,bad,match,square,973.115000000689
v010011,ordinary,match,circular,890.515000035521
v010011,bad,match,square,890.944999991916
v010011,good,mismatch,triangle,631.295000028331
v010011,bad,mismatch,square,827.164999966044
v010011,good,match,triangle,754.68000001274
v010011,ordinary,mismatch,circular,952.805000008084
v010011,good,match,triangle,789.790000009816
v010011,good,mismatch,triangle,806.024999998044
v010011,good,match,triangle,636.434999993071
v010011,good,match,triangle,726.855000015348
v010011,bad,match,square,689.705000026152
v010011,ordinary,match,circular,993.499999982305
v010011,bad,mismatch,square,689.345000020694
v010011,bad,mismatch,square,825.494999997318
v010011,ordinary,mismatch,circular,730.350000027101
v010011,ordinary,mismatch,circular,798.155000025872
v010011,ordinary,mismatch,circular,732.58499999065
v010011,good,mismatch,triangle,860.489999991842
v010011,good,match,triangle,678.30500000855
v010011,bad,mismatch,square,884.825000015553
v010011,bad,match,square,842.694999999367
v010011,ordinary,match,circular,505.96499996027
v010011,good,mismatch,triangle,980.794999981299
v010011,bad,match,square,713.845000020228
v010011,ordinary,match,circular,773.190000036266
v010011,good,match,triangle,616.374999983236
v010011,ordinary,match,circular,691.170000005513
v010011,bad,match,square,664.424999966286
v010011,ordinary,mismatch,circular,816.460000001825
v010011,good,match,triangle,650.789999985136
v010011,ordinary,mismatch,circular,789.180000021588
v010011,bad,mismatch,square,805.17000000691
v010011,good,match,triangle,744.665000005625
v010011,ordinary,match,circular,852.610000001732
v010011,bad,match,square,916.139999986626
v010011,good,mismatch,triangle,695.730000035837
v010011,bad,mismatch,square,927.849999978207
v010011,ordinary,match,circular,655.00000002794
v010011,bad,match,square,603.224999969825
v010011,good,mismatch,triangle,703.92499997979
v010011,good,mismatch,triangle,653.814999968745
v010011,good,match,triangle,567.10500002373
v010011,bad,match,square,776.320000004489
v010011,bad,mismatch,square,706.239999970421
v010011,ordinary,match,circular,737.245000025723
v010011,ordinary,mismatch,circular,627.24999996135
v010011,bad,mismatch,square,892.234999977518
v010011,good,match,triangle,652.509999985341
v010011,good,mismatch,triangle,709.764999977779
v010011,good,mismatch,triangle,697.285000002012
v010011,good,match,triangle,695.189999998547
v010011,bad,match,square,816.38000003295
v010011,ordinary,match,circular,750.339999969583
v010011,ordinary,match,circular,757.734999991953
v010011,ordinary,mismatch,circular,796.284999989439
v010011,good,match,triangle,654.059999971651
v010011,bad,match,square,737.224999989849
v010011,ordinary,mismatch,circular,678.080000041518
v010011,bad,mismatch,square,731.83499998413
v010011,good,mismatch,triangle,779.660000000149
v010011,bad,mismatch,square,759.965000033844
v010011,bad,match,square,641.264999983832
v010011,bad,match,square,697.515000007115
v010011,ordinary,match,circular,754.565000010189
v010011,ordinary,mismatch,circular,723.370000021532
v010011,bad,mismatch,square,829.360000032466
v010011,good,match,triangle,693.65500001004
v010011,ordinary,mismatch,circular,937.395000015385
v010011,good,match,triangle,725.559999991674
v010011,good,mismatch,triangle,658.430000010412
v010011,good,match,triangle,794.909999996889
v010011,ordinary,match,circular,763.665000034962
v010011,bad,mismatch,square,726.674999983516
v010011,ordinary,mismatch,circular,704.734999977518
v010011,bad,match,square,713.884999975562
v010011,bad,mismatch,square,699.655000003986
v010011,ordinary,match,circular,750.65000000177
v010011,good,match,triangle,995.920000015758
v010011,good,match,triangle,722.420000005513
v010011,ordinary,mismatch,circular,970.669999951497
v010011,bad,mismatch,square,673.820000025444
v010011,ordinary,match,circular,710.08999994956
v010011,bad,match,square,665.009999996983
v010011,good,match,triangle,689.880000019912
v010011,good,mismatch,triangle,751.395000028424
v010011,bad,mismatch,square,882.340000011027
v010011,good,match,triangle,619.299999962095
v010011,ordinary,mismatch,circular,827.524999971502
v010011,ordinary,match,circular,877.915000019129
v010011,ordinary,mismatch,circular,826.195000030566
v010011,good,match,triangle,826.180000032764
v010011,bad,match,square,875.960000033956
v010011,good,mismatch,triangle,709.435000026133
v010011,bad,match,square,717.904999968596
v010011,good,mismatch,triangle,917.210000043269
v010011,bad,match,square,636.279999976978
v010011,ordinary,mismatch,circular,868.075000005774
v010011,ordinary,match,circular,810.669999977108
v010011,bad,match,square,749.064999981783
v010011,ordinary,match,circular,731.665000028443
v010011,bad,mismatch,square,896.884999994654
v010011,bad,mismatch,square,962.390000000596
v010011,ordinary,mismatch,circular,945.094999973662
v010011,good,match,triangle,839.110000000801
v010011,good,match,triangle,608.334999997169
v010011,good,mismatch,triangle,754.50500001898
v010011,good,match,triangle,598.044999991544
v010011,good,mismatch,triangle,585.729999991599
v010011,good,mismatch,triangle,601.990000053775
v010011,ordinary,mismatch,circular,799.780000001192
v010011,bad,mismatch,square,784.994999994524
v010011,ordinary,match,circular,922.39999998128
v010011,ordinary,match,circular,729.524999973364
v010011,good,match,triangle,760.01000002725
v010011,bad,match,square,529.570000013337
v010011,ordinary,mismatch,circular,919.089999981225
v010011,bad,match,square,958.365000027698
v010011,bad,mismatch,square,840.655000007246
v010011,ordinary,mismatch,circular,956.160000001546
v010011,bad,match,square,829.020000004675
v010011,bad,mismatch,square,843.240000016522
v010011,good,match,triangle,670.374999986961
v010011,bad,match,square,689.340000040829
v010011,bad,mismatch,square,711.580000002868
v010011,ordinary,match,circular,945.225000032224
v010011,ordinary,mismatch,circular,947.044999978971
v010011,good,mismatch,triangle,780.795000027865
v010011,good,mismatch,triangle,936.914999969304
v010011,good,mismatch,triangle,663.575000013225
v010011,bad,match,square,669.880000001285
v010011,bad,match,square,943.650000030175
v010011,ordinary,match,circular,889.320000016596
v010011,bad,mismatch,square,717.820000019856
v010011,ordinary,mismatch,circular,827.669999969658
v010011,good,match,triangle,581.030000001192
v010011,bad,mismatch,square,707.234999979846
v010011,good,match,triangle,712.944999977481
v010011,bad,mismatch,square,720.484999998007
v010011,good,match,triangle,629.959999991115
v010011,good,match,triangle,509.750000026543
v010011,bad,mismatch,square,601.87000001315
v010011,good,mismatch,triangle,703.250000020489
v010011,ordinary,match,circular,882.005000021309
v010011,ordinary,match,circular,718.129999993835
v010011,good,mismatch,triangle,723.984999989625
v010011,bad,match,square,880.294999980833
v010011,ordinary,match,circular,842.530000023544
v010011,ordinary,match,circular,878.54000000516
v010011,ordinary,mismatch,circular,779.689999995753
v010011,bad,match,square,952.315000002272
v010011,good,mismatch,triangle,810.010000015609
v010011,bad,mismatch,square,795.520000043325
v010011,bad,match,square,675.530000007711
v010011,good,match,triangle,534.820000000764
v010011,good,mismatch,triangle,648.314999998547
v010011,good,match,triangle,646.225000033155
v010011,bad,mismatch,square,614.78999996325
v010011,bad,match,square,776.025000028312
v010011,ordinary,match,circular,798.12499997206
v010011,ordinary,mismatch,circular,799.650000000838
v010011,good,match,triangle,745.040000008885
v010011,good,match,triangle,690.285000018775
v010011,bad,match,square,727.134999993723
v010011,ordinary,match,circular,646.735000016633
v010011,good,mismatch,triangle,878.825000021607
v010011,bad,mismatch,square,765.304999949876
v010011,ordinary,mismatch,circular,663.75499998685
v010015,ordinary,match,square,989.965000015218
v010015,bad,mismatch,triangle,813.885000010487
v010015,ordinary,match,square,867.87000001641
v010015,ordinary,mismatch,square,825.014999951236
v010015,good,match,circular,490.500000014435
v010015,good,mismatch,circular,862.840000016149
v010015,good,mismatch,circular,825.479999999516
v010015,bad,match,triangle,935.515000019222
v010015,good,match,circular,594.779999984894
v010015,bad,mismatch,triangle,614.390000002459
v010015,ordinary,match,square,964.024999993853
v010015,ordinary,match,square,683.650000020862
v010015,good,match,circular,747.455000004265
v010015,good,match,circular,656.695000012405
v010015,ordinary,mismatch,square,705.350000003818
v010015,good,match,circular,709.470000001602
v010015,ordinary,match,square,902.765000006184
v010015,bad,mismatch,triangle,803.665000014007
v010015,bad,match,triangle,793.255000025965
v010015,good,mismatch,circular,849.129999987781
v010015,ordinary,mismatch,square,864.315000013448
v010015,ordinary,match,square,979.819999949541
v010015,good,mismatch,circular,935.534999996889
v010015,good,match,circular,427.425000001676
v010015,good,match,circular,572.734999994282
v010015,good,match,circular,659.234999970067
v010015,bad,match,triangle,862.495000008494
v010015,bad,mismatch,triangle,716.685000050347
v010015,good,match,circular,592.669999983627
v010015,good,mismatch,circular,848.615000024438
v010015,good,mismatch,circular,692.040000052657
v010015,ordinary,mismatch,square,834.574999986216
v010015,bad,match,triangle,883.4799999604
v010015,good,match,circular,504.475000023376
v010015,ordinary,match,square,782.189999998081
v010015,good,match,circular,680.865000002086
v010015,ordinary,mismatch,square,594.894999987446
v010015,ordinary,mismatch,square,787.085000018124
v010015,bad,match,triangle,761.850000009872
v010015,bad,mismatch,triangle,723.070000007283
v010015,bad,mismatch,triangle,773.290000041015
v010015,bad,match,triangle,687.67499999376
v010015,good,mismatch,circular,796.229999978095
v010015,good,mismatch,circular,649.124999996275
v010015,ordinary,match,square,701.470000029076
v010015,bad,mismatch,triangle,720.659999991767
v010015,good,match,circular,528.144999989308
v010015,ordinary,mismatch,square,938.744999992196
v010015,good,mismatch,circular,877.310000010766
v010015,bad,mismatch,triangle,833.270000002813
v010015,ordinary,mismatch,square,791.594999958761
v010015,good,match,circular,580.599999986589
v010015,ordinary,match,square,782.160000002477
v010015,ordinary,match,square,670.924999983981
v010015,good,mismatch,circular,671.875
v010015,good,match,circular,579.495000012685
v010015,bad,mismatch,triangle,757.530000002589
v010015,good,mismatch,circular,762.895000050776
v010015,bad,match,triangle,748.790000041481
v010015,bad,match,triangle,699.51000000583
v010015,ordinary,mismatch,square,508.250000013504
v010015,bad,mismatch,triangle,937.670000013895
v010015,good,match,circular,649.565000028815
v010015,ordinary,mismatch,square,662.234999996144
v010015,ordinary,match,square,711.810000007972
v010015,good,mismatch,circular,957.290000049397
v010015,ordinary,match,square,788.390000001527
v010015,good,match,circular,691.149999969639
v010015,ordinary,mismatch,square,880.360000010114
v010015,ordinary,mismatch,square,846.310000051744
v010015,good,mismatch,circular,953.044999972917
v010015,bad,match,triangle,761.115000001155
v010015,good,match,circular,807.81999998726
v010015,ordinary,match,square,832.899999979418
v010015,bad,mismatch,triangle,690.180000034161
v010015,bad,match,triangle,591.354999982286
v010015,good,match,circular,629.899999999907
v010015,good,mismatch,circular,799.080000026152
v010015,bad,match,triangle,951.339999970514
v010015,good,mismatch,circular,776.699999987613
v010015,bad,match,triangle,661.585000052582
v010015,ordinary,match,square,835.385000042152
